response_id,respondent_id,survey_id,country,region,gender,age,education_level,employment_status,completion_status,submission_timestamp,source_system,q1_democracy,q2_economy,q3_trust_govt,q4_corruption,q5_election_fairness
6572a3a4-8450-4f82-a329-c4e6c2342c98,c27e0373-5886-492a-b01b-86a5dda4b594,survey_470,Mozambique,Port Christine,Male,41.0,Secondary,Employed,completed,2026-05-14T10:45:04,field_tool,3,Good,2,Medium,1
68a3925d-1ac7-420d-964b-43017b1d4144,a5ceda45-a148-4f11-b29c-885b8dfc8f0b,survey_921,Mozambique,Lake Arthur,Male,42.0,Secondary,Self-employed,completed,2026-05-14T10:42:07,field_tool,1,Good,5,High,2
c8fe13e8-9f83-4900-8129-bd173acaf0eb,25edd4f1-8499-4a0a-b90a-7bcee37f0e34,survey_179,Mozambique,East Tammie,Female,58.0,Primary,Unemployed,completed,2026-05-14T10:44:55,field_tool,1,Very Good,2,Medium,3
d2f64ea8-e325-4ce6-bf20-e018e58ec872,2e1484eb-cbb0-45b6-9489-2cd1fdce683f,survey_131,Mozambique,Ericafurt,Male,68.0,Primary,Unemployed,completed,2026-05-14T10:44:16,field_tool,5,Very Good,5,Low,1
4b73c32f-b94b-4ebf-be86-4922d13db5e9,525abf61-aab0-49a0-b8a8-d98f69127cae,survey_947,Mozambique,South Robertville,Male,30.0,Primary,Unemployed,completed,2026-05-14T10:40:26,field_tool,1,Very Good,2,Low,3
0c869e58-9a5f-4ede-a25d-ee7055c4f6da,86ade6a1-5635-489d-986a-852e66eaf779,survey_244,Mozambique,Gomezland,Female,43.0,Secondary,Unemployed,completed,2026-05-14T10:42:40,field_tool,3,Good,2,Medium,1
6fdbd73b-7c40-4495-8aa9-8b99293c810d,3ce3b388-0774-4631-a9f9-d330f9b0fa27,survey_204,Mozambique,Michaelside,Male,67.0,Tertiary,Employed,completed,2026-05-14T10:40:35,field_tool,1,Bad,5,Medium,5
31a3533d-2b91-4be9-8c28-3228c5a9fe93,ad70d469-8b38-4a81-99ba-02bfcd307409,survey_320,Mozambique,Lake Susanton,Male,44.0,Primary,Self-employed,completed,2026-05-14T10:43:15,field_tool,5,Bad,2,Medium,5
453b0c12-e6fa-45eb-8a98-0410cc7a1c07,5b01cc71-079c-41eb-a784-4e6e665ee416,survey_952,Mozambique,Allisonfort,Male,20.0,Tertiary,Employed,completed,2026-05-14T10:43:48,field_tool,2,Very Good,3,Low,2
f34886d5-316b-4b8c-81d4-3b6b809bbf33,a3b90f9c-2f8f-4219-8c1b-b9e6a88f01cd,survey_838,Mozambique,East Tamaratown,Female,52.0,Secondary,Employed,completed,2026-05-14T10:40:03,field_tool,2,Bad,5,Low,2
2c57c079-66c9-48ab-98dc-a255d087e392,bbbfc2de-45fc-43ad-8b6c-39b9899d710a,survey_891,Mozambique,New Austin,Male,70.0,Tertiary,Unemployed,completed,2026-05-14T10:39:55,field_tool,3,Very Good,5,Medium,4
d42ec1e5-5efe-4864-9b6a-ba368af924e8,f9e2ae66-6cd0-46e4-bbba-b7dbe7850e75,survey_549,Mozambique,Lake Chelsea,Female,,Primary,Self-employed,completed,2026-05-14T10:41:42,field_tool,2,Neutral,3,Low,5
578d9316-f6b3-404c-a922-3188db5a2cf7,c74e05e0-2350-4845-8794-ea2c7e799bfb,survey_905,Mozambique,South Brenda,Female,55.0,Primary,Unemployed,completed,2026-05-14T10:40:41,field_tool,5,Bad,1,High,1
dfdc7dae-9840-4c0d-9fca-00e3efdc1456,9ec499fc-ade5-4204-9a72-271c036f8ab1,survey_882,Mozambique,Batesmouth,Female,68.0,Primary,Employed,completed,2026-05-14T10:41:09,field_tool,2,Very Good,4,Low,1
